,client_id,variation
7756,4885633,Control
7757,8094897,Test
7758,6090109,Test
7759,7077362,Control
7760,8076682,Test
7761,1736063,Test
7762,431429,Test
7763,8381440,Test
7764,9624164,Control
7765,3266097,Control
7766,9974466,Test
7767,8664229,Control
7768,9460602,Test
7769,2440403,Test
7770,6666515,Test
7771,7795550,Test
7772,3833308,Test
7773,2908142,Control
7774,524287,Test
7775,8969091,Test
7776,3689684,Control
7777,7245894,Control
7778,4039480,Control
7779,4669560,Test
7780,5040870,Test
7781,6354599,Control
7782,6789339,Test
7783,1715507,Test
7784,4442593,Control
7785,3630437,Control
7786,1139245,Control
7787,44705,Test
7788,8542739,Control
7789,5404035,Test
7790,2161393,Control
7791,4519203,Test
7792,9774716,Test
7793,5417651,Control
7794,2032061,Test
7795,918457,Control
7796,1288685,Test
7797,641786,Control
7798,9220127,Test
7799,2462661,Control
7800,6615572,Control
7801,1640172,Test
7802,723583,Test
7803,3500783,Control
7804,8213456,Test
7805,7974180,Control
7806,7847491,Control
7807,861973,Test
7808,6413736,Control
7809,931686,Test
7810,9563050,Control
7811,5083397,Test
7812,334941,Control
7813,5360956,Control
7814,9171816,Test
7815,7246428,Control
7816,836164,Test
7817,8829408,Control
7818,9098507,Control
7819,4108295,Test
7820,859069,Test
7821,6851346,Control
7822,2714945,Control
7823,6085553,Control
7824,5018692,Test
7825,1514026,Test
7826,4088251,Control
7827,9892743,Test
7828,9099429,Test
7829,7729241,Control
7830,4011311,Test
7831,8954158,Control
7832,1131270,Control
7833,5073524,Test
7834,9029171,Test
7835,6427815,Control
7836,9985559,Control
7837,6011987,Control
7838,3243153,Test
7839,3555541,Test
7840,6514104,Test
7841,1930379,Test
7842,8161011,Control
7843,5785339,Test
7844,8937739,Test
7845,2638887,Test
7846,6616954,Test
7847,5964453,Control
7848,9602251,Control
7849,7212071,Test
7850,4516576,Control
7851,7956645,Control
7852,113903,Test
7853,3700720,Test
7854,3019656,Control
7855,3669767,Control
7856,6186453,Control
7857,829900,Test
7858,1913642,Control
7859,2876901,Test
7860,8733457,Control
7861,6275218,Test
7862,5828316,Test
7863,7530875,Control
7864,2396722,Test
7865,5966640,Control
7866,4423197,Control
7867,4265827,Test
7868,4231887,Control
7869,4862909,Test
7870,6792182,Test
7871,2772609,Test
7872,7508315,Test
7873,7980278,Test
7874,8551425,Test
7875,8971317,Test
7876,743572,Test
7877,1764469,Control
7878,8080256,Test
7879,4332256,Control
7880,7601451,Test
7881,8568805,Test
7882,4727036,Control
7883,9193304,Test
7884,6798191,Test
7885,3519657,Control
7886,5238439,Test
7887,9066078,Test
7888,3670387,Test
7889,183399,Control
7890,2869395,Test
7891,4582260,Test
7892,839585,Control
7893,5791777,Test
7894,8990132,Test
7895,4017786,Test
7896,9360092,Test
7897,3897463,Test
7898,5825555,Test
7899,1454516,Test
7900,8455732,Control
7901,3811686,Control
7902,1193757,Control
7903,1702022,Control
7904,8648261,Control
7905,166715,Control
7906,9650199,Control
7907,8310041,Test
7908,4835403,Control
7909,5867937,Control
7910,9978868,Test
7911,7617038,Test
7912,2368987,Control
7913,8121579,Control
7914,6444119,Test
7915,3686174,Test
7916,975686,Test
7917,5584469,Test
7918,1741247,Test
7919,166702,Control
7920,5318633,Control
7921,4300134,Control
7922,2781665,Test
7923,5813552,Test
7924,3100375,Control
7925,4342517,Control
7926,507290,Test
7927,2007654,Test
7928,358456,Test
7929,2023853,Control
7930,1324640,Test
7931,1177682,Control
7932,9783619,Control
7933,8438448,Control
7934,8035422,Control
7935,7744528,Test
7936,2615550,Test
7937,322874,Control
7938,9047770,Test
7939,9575051,Control
7940,8084373,Control
7941,4181418,Test
7942,1973973,Test
7943,6377511,Test
7944,542527,Control
7945,6493127,Control
7946,6912121,Control
7947,4556466,Control
7948,1991261,Control
7949,6375858,Control
7950,3116879,Control
7951,2078021,Test
7952,7202762,Control
7953,8326915,Control
7954,6558048,Test
7955,4426831,Test
7956,5084333,Test
7957,3776116,Control
7958,111304,Control
7959,6279719,Control
7960,6723429,Control
7961,8758703,Control
7962,9040093,Control
7963,9293672,Test
7964,3944394,Control
7965,343583,Control
7966,5314127,Test
7967,1859112,Test
7968,7499381,Control
7969,9034200,Control
7970,1257755,Test
7971,6774962,Test
7972,6836764,Control
7973,8096789,Test
7974,224102,Control
7975,6248651,Control
7976,2340830,Test
7977,253737,Control
7978,1273146,Test
7979,4674375,Control
7980,862897,Control
7981,7121165,Control
7982,4288097,Control
7983,5666090,Test
7984,2398138,Test
7985,9914222,Control
7986,8837677,Control
7987,1437239,Test
7988,3962151,Control
7989,6199461,Control
7990,7510784,Test
7991,7762216,Control
7992,300899,Test
7993,6525408,Test
7994,4152089,Control
7995,6502955,Test
7996,7042844,Control
7997,3874471,Control
7998,6058524,Test
7999,6444355,Control
8000,9040250,Control
8001,6807398,Control
8002,7425878,Test
8003,3901956,Control
8004,5214828,Test
8005,4801511,Test
8006,1619822,Test
8007,7126315,Test
8008,3844943,Test
8009,8108520,Control
8010,3921540,Test
8011,9500752,Test
8012,4287877,Control
8013,3083365,Test
8014,5083909,Control
8015,5252893,Test
8016,3029395,Control
8017,620503,Test
8018,2505317,Control
8019,8336404,Control
8020,7287544,Test
8021,5344828,Control
8022,5871132,Test
8023,765501,Control
8024,9272167,Control
8025,9883785,Control
8026,6654998,Control
8027,8642798,Control
8028,5602321,Test
8029,8189939,Control
8030,2005283,Test
8031,7158000,Test
8032,823147,Test
8033,8179812,Control
8034,2263285,Test
8035,1027971,Control
8036,3972436,Control
8037,5294087,Control
8038,7038864,Control
8039,4210824,Test
8040,8977993,Test
8041,638751,Test
8042,5004417,Control
8043,652672,Control
8044,8835436,Test
8045,3664764,Control
8046,440275,Test
8047,4027432,Control
8048,1917368,Control
8049,8210202,Control
8050,434941,Control
8051,2123867,Control
8052,2036303,Control
8053,7188220,Control
8054,9785963,Test
8055,5388818,Control
8056,9766629,Test
8057,7798288,Control
8058,6517293,Test
8059,1532133,Control
8060,2612987,Test
8061,567520,Test
8062,6507136,Test
8063,1807211,Control
8064,3090064,Test
8065,3903411,Control
8066,8475079,Control
8067,7285655,Control
8068,33265,Test
8069,2673051,Test
8070,8259713,Test
8071,1077479,Test
8072,20564,Test
8073,2658940,Test
8074,2039550,Test
8075,9587188,Control
8076,5712194,Control
8077,6541346,Control
8078,1202619,Control
8079,2606116,Control
8080,1660205,Test
8081,8292850,Test
8082,2316123,Control
8083,4547851,Test
8084,8616004,Test
8085,5571133,Control
8086,8716728,Test
8087,6580550,Control
8088,2624301,Test
8089,7310314,Control
8090,555975,Test
8091,1199169,Test
8092,3027452,Control
8093,447439,Control
8094,9334478,Test
8095,3497471,Control
8096,8902145,Test
8097,9967533,Test
8098,6837412,Control
8099,438539,Test
8100,2301667,Test
8101,3063763,Test
8102,3704180,Test
8103,3932604,Test
8104,6597337,Control
8105,1820934,Control
8106,7544121,Control
8107,815158,Control
8108,8494129,Test
8109,4369073,Test
8110,4854309,Test
8111,6210251,Control
8112,9079825,Control
8113,7683151,Control
8114,6689398,Test
8115,754954,Test
8116,9184626,Control
8117,5871038,Control
8118,6068052,Control
8119,2913213,Control
8120,9999009,Test
8121,7626540,Control
8122,4963144,Test
8123,7653811,Test
8124,4140276,Control
8125,6836915,Test
8126,9686237,Test
8127,7884153,Control
8128,6879723,Test
8129,5814758,Test
8130,6259757,Control
8131,7129864,Control
8132,7477946,Control
8133,2036598,Test
8134,2262027,Test
8135,6407036,Test
8136,9951296,Test
8137,6794763,Control
8138,7216927,Control
8139,5386800,Test
8140,2229647,Control
8141,5139985,Test
8142,9419230,Control
8143,1188165,Test
8144,8874028,Test
8145,5381516,Control
8146,1383021,Control
8147,1180860,Test
8148,7646602,Control
8149,7364870,Control
8150,5794543,Test
8151,5007537,Test
8152,327738,Control
8153,1696436,Test
8154,6372568,Control
8155,1647360,Control
8156,3689881,Control
8157,9271466,Test
8158,83447,Control
8159,720446,Control
8160,574163,Test
8161,4419732,Control
8162,9672716,Control
8163,5564018,Test
8164,6103724,Control
8165,8293875,Test
8166,1990754,Control
8167,2224982,Control
8168,512590,Test
8169,2537673,Control
8170,274476,Test
8171,1828528,Control
8172,7942178,Test
8173,2612801,Test
8174,4599587,Test
8175,7322020,Test
8176,4530313,Test
8177,5409735,Test
8178,7549366,Control
8179,7309966,Test
8180,4242273,Test
8181,4003363,Test
8182,4345694,Control
8183,1551956,Test
8184,2619274,Control
8185,6170447,Control
8186,6662507,Test
8187,796776,Control
8188,9137577,Control
8189,4720168,Control
8190,4702836,Control
8191,3653895,Test
8192,1386336,Control
8193,831738,Test
8194,5426555,Control
8195,3087575,Test
8196,5247296,Test
8197,629539,Test
8198,2680334,Test
8199,8123370,Test
8200,8701766,Test
8201,5281485,Test
8202,8363830,Control
8203,1394404,Control
8204,8979772,Test
8205,1152607,Test
8206,109932,Control
8207,5318104,Control
8208,8885555,Control
8209,295858,Test
8210,5977393,Test
8211,2171087,Control
8212,8545535,Control
8213,2254581,Test
8214,6649052,Control
8215,7020306,Test
8216,235331,Control
8217,1083032,Test
8218,2103586,Control
8219,7690616,Control
8220,365534,Test
8221,1715842,Test
8222,31404,Test
8223,3614480,Control
8224,7608061,Test
8225,8045953,Test
8226,911891,Control
8227,2243159,Control
8228,2203970,Control
8229,7557501,Control
8230,9356321,Test
8231,6167895,Control
8232,1088932,Test
8233,2808411,Control
8234,2124664,Control
8235,5394767,Test
8236,3341127,Control
8237,5651353,Control
8238,1778976,Test
8239,5735860,Test
8240,7178412,Test
8241,5060776,Control
8242,7126892,Test
8243,7851117,Control
8244,8307421,Control
8245,9844338,Control
8246,9701979,Control
8247,397150,Test
8248,7532866,Test
8249,7716135,Control
8250,1477466,Test
8251,7884023,Test
8252,6678867,Test
8253,5042831,Control
8254,430812,Control
8255,5683021,Test
8256,9694436,Control
8257,2914747,Test
8258,6531383,Control
8259,269520,Control
8260,8198645,Test
8261,9709344,Test
8262,6720405,Test
8263,7600838,Test
8264,2928002,Control
8265,4139445,Control
8266,3127993,Test
8267,4765566,Control
8268,5554510,Control
8269,3986551,Test
8270,4074905,Control
8271,420495,Test
8272,4518019,Control
8273,5319067,Control
8274,425532,Control
8275,6611240,Test
8276,6785921,Test
8277,9096994,Test
8278,4036051,Control
8279,4734064,Test
8280,461591,Control
8281,7045297,Test
8282,2575421,Control
8283,5989315,Test
8284,6867006,Control
8285,8724044,Test
8286,4732514,Test
8287,4593960,Control
8288,2950030,Control
8289,5732460,Test
8290,9847076,Test
8291,5902352,Test
8292,2014716,Test
8293,3863076,Control
8294,6892470,Control
8295,5762401,Test
8296,1982424,Test
8297,4932999,Control
8298,4997898,Test
8299,5782592,Test
8300,2110397,Test
8301,4599448,Control
8302,6290686,Control
8303,6030696,Control
8304,888738,Test
8305,5787769,Test
8306,299060,Control
8307,9366127,Test
8308,1571924,Control
8309,2324981,Test
8310,8534656,Test
8311,2048027,Test
8312,6951355,Control
8313,9508722,Test
8314,9515720,Control
8315,8753582,Test
8316,4237578,Control
8317,6636252,Test
8318,8390636,Test
8319,3364495,Control
8320,2038721,Test
8321,9481982,Control
8322,898792,Control
8323,4465663,Control
8324,4982508,Control
8325,309480,Test
8326,3600673,Control
8327,8073475,Test
8328,8375447,Control
8329,2014480,Test
8330,9737288,Test
8331,7170549,Test
8332,5062431,Test
8333,7296650,Test
8334,4348620,Test
8335,4156324,Control
8336,3819593,Test
8337,887550,Test
8338,9217608,Test
8339,1162520,Test
8340,8423312,Test
8341,2229584,Test
8342,5381132,Test
8343,3604194,Control
8344,3199307,Test
8345,9214189,Test
8346,4227250,Test
8347,1371185,Control
8348,9714234,Control
8349,2006522,Control
8350,1756474,Test
8351,9818086,Test
8352,2792084,Test
8353,5980307,Test
8354,3739117,Control
8355,989875,Control
8356,7190558,Control
8357,9099376,Test
8358,9225164,Control
8359,7884781,Test
8360,593238,Test
8361,9400844,Control
8362,1080562,Test
8363,9283146,Control
8364,7981508,Test
8365,3108513,Control
8366,2017198,Control
8367,4295629,Test
8368,9852252,Test
8369,1505011,Control
8370,8214475,Control
8371,5186933,Test
8372,9255199,Test
8373,4142015,Test
8374,1385851,Test
8375,2678591,Control
8376,640378,Test
8377,9096993,Control
8378,8936467,Control
8379,142351,Test
8380,8239936,Test
8381,1550711,Test
8382,1768550,Test
8383,9168589,Test
8384,8079695,Test
8385,5006616,Control
8386,5869920,Test
8387,3181564,Test
8388,4661885,Control
8389,1804569,Control
8390,3136865,Control
8391,6233518,Test
8392,9107816,Control
8393,6495358,Test
8394,6730783,Control
8395,3882419,Control
8396,89052,Control
8397,9848611,Control
8398,7897865,Test
8399,7691349,Test
8400,4080806,Control
8401,7255337,Test
8402,242262,Control
8403,5849741,Test
8404,9851927,Control
8405,6248859,Test
8406,4543944,Test
8407,3353150,Test
8408,2987187,Test
8409,6317207,Test
8410,6690967,Test
8411,3916852,Control
8412,2986513,Test
8413,2916728,Test
8414,8429054,Control
8415,1502312,Test
8416,7310208,Test
8417,9980622,Test
8418,2786226,Control
8419,9791824,Control
8420,2470571,Control
8421,1652388,Test
8422,9737117,Test
8423,865459,Control
8424,5751652,Control
8425,2876848,Test
8426,370201,Test
8427,4285041,Control
8428,1660218,Control
8429,8958725,Control
8430,8336549,Control
8431,7134087,Control
8432,622280,Test
8433,442137,Test
8434,3175820,Control
8435,7102059,Test
8436,3657999,Test
8437,9531590,Control
8438,4448196,Test
8439,7475044,Test
8440,5115190,Control
8441,9207913,Test
8442,8289125,Control
8443,1807648,Test
8444,8602786,Test
8445,5900555,Test
8446,4303663,Test
8447,6939220,Control
8448,2739169,Test
8449,923066,Control
8450,2573606,Test
8451,2951480,Test
8452,1599177,Control
8453,3334755,Test
8454,4015407,Test
8455,266896,Test
8456,1153028,Test
8457,7634300,Test
8458,7701584,Test
8459,8025584,Test
8460,4089005,Control
8461,5308409,Control
8462,37705,Test
8463,8439837,Test
8464,4380776,Control
8465,8985624,Test
8466,7288768,Control
8467,5451938,Control
8468,5005971,Test
8469,6264464,Control
8470,8821076,Control
8471,8988125,Test
8472,4278502,Test
8473,4474993,Test
8474,8211474,Test
8475,4384422,Control
8476,2930525,Test
8477,8365990,Control
8478,8690213,Test
8479,8644236,Test
8480,8351784,Test
8481,4841642,Test
8482,4725320,Test
8483,6865588,Test
8484,8189269,Test
8485,2878898,Test
8486,1772134,Test
8487,1406422,Test
8488,3733535,Control
8489,1831519,Test
8490,3088262,Test
8491,8147254,Test
8492,2930510,Test
8493,7664605,Control
8494,4597726,Test
8495,3150082,Control
8496,8203506,Test
8497,387839,Control
8498,2984162,Control
8499,2122586,Control
8500,7591493,Test
8501,3890503,Test
8502,4864899,Control
8503,8297953,Test
8504,1674824,Test
8505,3445203,Control
8506,375176,Test
8507,6944107,Control
8508,8753478,Test
8509,1794555,Test
8510,1934569,Test
8511,421795,Control
8512,8106154,Test
8513,1466536,Test
8514,506086,Test
8515,2291630,Test
8516,4718148,Control
8517,413324,Test
8518,5870916,Test
8519,7897463,Control
8520,5707484,Control
8521,7145159,Test
8522,3370908,Control
8523,3709112,Control
8524,575199,Test
8525,7521803,Test
8526,7359051,Test
8527,4827884,Test
8528,1341484,Test
8529,9160980,Test
8530,2709822,Control
8531,1014843,Control
8532,7567866,Test
8533,1038536,Test
8534,4874181,Control
8535,6807449,Test
8536,7418208,Control
8537,5251076,Test
8538,3301695,Control
8539,1100966,Test
8540,7351354,Test
8541,7271269,Control
8542,1820415,Test
8543,3669073,Test
8544,8996903,Test
8545,2802456,Control
8546,2452053,Test
8547,8361962,Control
8548,9486310,Test
8549,6618772,Test
8550,8160088,Test
8551,8844151,Test
8552,3503092,Test
8553,2008244,Control
8554,2825376,Control
8555,647976,Test
8556,730405,Test
8557,1368967,Test
8558,671207,Control
8559,2553168,Control
8560,8043814,Control
8561,4391306,Test
8562,9175524,Control
8563,1203864,Test
8564,4420194,Test
8565,9575127,Test
8566,1838227,Control
8567,2277300,Test
8568,2597394,Test
8569,4784867,Control
8570,934840,Test
8571,6902036,Control
8572,8360801,Test
8573,797212,Control
8574,5380629,Control
8575,2384259,Control
8576,9822876,Control
8577,2029683,Test
8578,1416408,Test
8579,9137754,Control
8580,8719542,Control
8581,3048587,Test
8582,6461112,Test
8583,8215559,Test
8584,137555,Test
8585,3650398,Control
8586,651975,Test
8587,9356954,Control
8588,7134594,Control
8589,4179100,Test
8590,9663593,Test
8591,6187815,Control
8592,7966256,Control
8593,7820304,Control
8594,1206454,Control
8595,7967944,Test
8596,4442360,Test
8597,935909,Test
8598,1864127,Test
8599,5224523,Test
8600,2834218,Control
8601,7251333,Test
8602,3724649,Control
8603,507892,Control
8604,6256190,Control
8605,3950678,Control
8606,5969630,Test
8607,6063117,Test
8608,1506413,Control
8609,8348121,Control
8610,5891447,Control
8611,7560401,Test
8612,6241129,Test
8613,8124688,Test
8614,3782928,Control
8615,3184891,Test
8616,2691313,Test
8617,5470159,Control
8618,5883791,Test
8619,1950811,Control
8620,9636753,Test
8621,9852223,Control
8622,1579287,Control
8623,9208905,Test
8624,6934454,Test
8625,6331387,Control
8626,6040095,Control
8627,4236796,Control
8628,9261041,Test
8629,4045017,Control
8630,908770,Test
8631,1705474,Control
8632,7707832,Control
8633,8226609,Control
8634,51493,Test
8635,8954117,Test
8636,9985251,Control
8637,3788459,Test
8638,6909899,Test
8639,3650423,Test
8640,1991344,Control
8641,8671533,Control
8642,2315149,Test
8643,3477198,Test
8644,82560,Test
8645,4335150,Test
8646,8205401,Test
8647,7263864,Test
8648,2806680,Test
8649,2611614,Control
8650,9281323,Control
8651,8652686,Test
8652,9723608,Control
8653,550953,Control
8654,8093753,Test
8655,2878715,Control
8656,8832230,Control
8657,2606074,Control
8658,4151874,Control
8659,5078416,Control
8660,3161273,Control
8661,9773072,Test
8662,1631740,Test
8663,2998988,Test
8664,4200640,Test
8665,665986,Control
8666,6489670,Control
8667,239772,Control
8668,6670228,Test
8669,8065181,Control
8670,2794549,Test
8671,8062597,Test
8672,9729319,Test
8673,8776577,Test
8674,2878434,Control
8675,4479851,Control
8676,9206760,Control
